student_id,name,subject,marks,result
822,Student_206,Physics,91,Pass
823,Student_206,Chemistry,61,Pass
824,Student_206,English,70,Pass
825,Student_207,Maths,93,Pass
826,Student_207,Physics,26,Fail
827,Student_207,Chemistry,28,Fail
828,Student_207,English,36,Pass
829,Student_208,Maths,77,Pass
830,Student_208,Physics,47,Pass
831,Student_208,Chemistry,43,Pass
832,Student_208,English,76,Pass
833,Student_209,Maths,29,Fail
834,Student_209,Physics,48,Pass
835,Student_209,Chemistry,95,Pass
836,Student_209,English,55,Pass
837,Student_210,Maths,58,Pass
838,Student_210,Physics,33,Fail
839,Student_210,Chemistry,96,Pass
840,Student_210,English,82,Pass
841,Student_211,Maths,34,Fail
842,Student_211,Physics,55,Pass
843,Student_211,Chemistry,64,Pass
844,Student_211,English,68,Pass
845,Student_212,Maths,31,Fail
846,Student_212,Physics,55,Pass
847,Student_212,Chemistry,53,Pass
848,Student_212,English,98,Pass
849,Student_213,Maths,71,Pass
850,Student_213,Physics,75,Pass
851,Student_213,Chemistry,59,Pass
852,Student_213,English,58,Pass
853,Student_214,Maths,58,Pass
854,Student_214,Physics,73,Pass
855,Student_214,Chemistry,53,Pass
856,Student_214,English,65,Pass
857,Student_215,Maths,22,Fail
858,Student_215,Physics,68,Pass
859,Student_215,Chemistry,83,Pass
860,Student_215,English,34,Fail
861,Student_216,Maths,96,Pass
862,Student_216,Physics,98,Pass
863,Student_216,Chemistry,88,Pass
864,Student_216,English,93,Pass
865,Student_217,Maths,48,Pass
866,Student_217,Physics,63,Pass
867,Student_217,Chemistry,49,Pass
868,Student_217,English,30,Fail
869,Student_218,Maths,61,Pass
870,Student_218,Physics,80,Pass
871,Student_218,Chemistry,57,Pass
872,Student_218,English,50,Pass
873,Student_219,Maths,59,Pass
874,Student_219,Physics,96,Pass
875,Student_219,Chemistry,22,Fail
876,Student_219,English,89,Pass
877,Student_220,Maths,90,Pass
878,Student_220,Physics,78,Pass
879,Student_220,Chemistry,98,Pass
880,Student_220,English,47,Pass
881,Student_221,Maths,91,Pass
882,Student_221,Physics,37,Pass
883,Student_221,Chemistry,79,Pass
884,Student_221,English,58,Pass
885,Student_222,Maths,94,Pass
886,Student_222,Physics,67,Pass
887,Student_222,Chemistry,37,Pass
888,Student_222,English,75,Pass
889,Student_223,Maths,77,Pass
890,Student_223,Physics,86,Pass
891,Student_223,Chemistry,33,Fail
892,Student_223,English,65,Pass
893,Student_224,Maths,41,Pass
894,Student_224,Physics,85,Pass
895,Student_224,Chemistry,59,Pass
896,Student_224,English,44,Pass
897,Student_225,Maths,40,Pass
898,Student_225,Physics,63,Pass
899,Student_225,Chemistry,37,Pass
900,Student_225,English,79,Pass
901,Student_226,Maths,65,Pass
902,Student_226,Physics,25,Fail
903,Student_226,Chemistry,88,Pass
904,Student_226,English,75,Pass
905,Student_227,Maths,30,Fail
906,Student_227,Physics,20,Fail
907,Student_227,Chemistry,39,Pass
908,Student_227,English,100,Pass
909,Student_228,Maths,70,Pass
910,Student_228,Physics,25,Fail
911,Student_228,Chemistry,45,Pass
912,Student_228,English,94,Pass
913,Student_229,Maths,22,Fail
914,Student_229,Physics,52,Pass
915,Student_229,Chemistry,41,Pass
916,Student_229,English,41,Pass
917,Student_230,Maths,57,Pass
918,Student_230,Physics,37,Pass
919,Student_230,Chemistry,71,Pass
920,Student_230,English,25,Fail
921,Student_231,Maths,34,Fail
922,Student_231,Physics,89,Pass
923,Student_231,Chemistry,82,Pass
924,Student_231,English,52,Pass
925,Student_232,Maths,90,Pass
926,Student_232,Physics,43,Pass
927,Student_232,Chemistry,31,Fail
928,Student_232,English,83,Pass
929,Student_233,Maths,36,Pass
930,Student_233,Physics,78,Pass
931,Student_233,Chemistry,31,Fail
932,Student_233,English,97,Pass
933,Student_234,Maths,78,Pass
934,Student_234,Physics,60,Pass
935,Student_234,Chemistry,44,Pass
936,Student_234,English,70,Pass
937,Student_235,Maths,94,Pass
938,Student_235,Physics,97,Pass
939,Student_235,Chemistry,40,Pass
940,Student_235,English,100,Pass
941,Student_236,Maths,94,Pass
942,Student_236,Physics,60,Pass
943,Student_236,Chemistry,40,Pass
944,Student_236,English,54,Pass
945,Student_237,Maths,68,Pass
946,Student_237,Physics,100,Pass
947,Student_237,Chemistry,76,Pass
948,Student_237,English,72,Pass
949,Student_238,Maths,36,Pass
950,Student_238,Physics,47,Pass
951,Student_238,Chemistry,45,Pass
952,Student_238,English,83,Pass
953,Student_239,Maths,40,Pass
954,Student_239,Physics,37,Pass
955,Student_239,Chemistry,62,Pass
956,Student_239,English,81,Pass
957,Student_240,Maths,89,Pass
958,Student_240,Physics,88,Pass
959,Student_240,Chemistry,91,Pass
960,Student_240,English,49,Pass
961,Student_241,Maths,27,Fail
962,Student_241,Physics,97,Pass
963,Student_241,Chemistry,46,Pass
964,Student_241,English,90,Pass
965,Student_242,Maths,37,Pass
966,Student_242,Physics,58,Pass
967,Student_242,Chemistry,91,Pass
968,Student_242,English,60,Pass
969,Student_243,Maths,53,Pass
970,Student_243,Physics,79,Pass
971,Student_243,Chemistry,68,Pass
972,Student_243,English,67,Pass
973,Student_244,Maths,67,Pass
974,Student_244,Physics,46,Pass
975,Student_244,Chemistry,69,Pass
976,Student_244,English,74,Pass
977,Student_245,Maths,20,Fail
978,Student_245,Physics,42,Pass
979,Student_245,Chemistry,90,Pass
980,Student_245,English,66,Pass
981,Student_246,Maths,75,Pass
982,Student_246,Physics,47,Pass
983,Student_246,Chemistry,28,Fail
984,Student_246,English,77,Pass
985,Student_247,Maths,100,Pass
986,Student_247,Physics,90,Pass
987,Student_247,Chemistry,28,Fail
988,Student_247,English,25,Fail
989,Student_248,Maths,62,Pass
990,Student_248,Physics,53,Pass
991,Student_248,Chemistry,96,Pass
992,Student_248,English,39,Pass
993,Student_249,Maths,99,Pass
994,Student_249,Physics,44,Pass
995,Student_249,Chemistry,56,Pass
996,Student_249,English,82,Pass
997,Student_250,Maths,62,Pass
998,Student_250,Physics,27,Fail
999,Student_250,Chemistry,24,Fail
1000,Student_250,English,99,Pass
1001,Student_251,Maths,71,Pass
1002,Student_251,Physics,52,Pass
1003,Student_251,Chemistry,53,Pass
1004,Student_251,English,87,Pass
1005,Student_252,Maths,92,Pass
1006,Student_252,Physics,22,Fail
1007,Student_252,Chemistry,46,Pass
1008,Student_252,English,87,Pass
1009,Student_253,Maths,40,Pass
1010,Student_253,Physics,43,Pass
1011,Student_253,Chemistry,95,Pass
1012,Student_253,English,60,Pass
1013,Student_254,Maths,46,Pass
1014,Student_254,Physics,56,Pass
1015,Student_254,Chemistry,20,Fail
1016,Student_254,English,97,Pass
1017,Student_255,Maths,20,Fail
1018,Student_255,Physics,39,Pass
1019,Student_255,Chemistry,41,Pass
1020,Student_255,English,61,Pass
1021,Student_256,Maths,80,Pass
1022,Student_256,Physics,75,Pass
1023,Student_256,Chemistry,51,Pass
1024,Student_256,English,35,Pass
1025,Student_257,Maths,48,Pass
1026,Student_257,Physics,76,Pass
1027,Student_257,Chemistry,39,Pass
1028,Student_257,English,100,Pass
1029,Student_258,Maths,42,Pass
1030,Student_258,Physics,39,Pass
1031,Student_258,Chemistry,94,Pass
1032,Student_258,English,71,Pass
1033,Student_259,Maths,50,Pass
1034,Student_259,Physics,58,Pass
1035,Student_259,Chemistry,72,Pass
1036,Student_259,English,61,Pass
1037,Student_260,Maths,73,Pass
1038,Student_260,Physics,42,Pass
1039,Student_260,Chemistry,96,Pass
1040,Student_260,English,82,Pass
1041,Student_261,Maths,55,Pass
1042,Student_261,Physics,46,Pass
1043,Student_261,Chemistry,62,Pass
1044,Student_261,English,70,Pass
1045,Student_262,Maths,70,Pass
1046,Student_262,Physics,60,Pass
1047,Student_262,Chemistry,80,Pass
1048,Student_262,English,47,Pass
1049,Student_263,Maths,34,Fail
1050,Student_263,Physics,86,Pass
1051,Student_263,Chemistry,91,Pass
1052,Student_263,English,33,Fail
1053,Student_264,Maths,82,Pass
1054,Student_264,Physics,39,Pass
1055,Student_264,Chemistry,96,Pass
1056,Student_264,English,95,Pass
1057,Student_265,Maths,81,Pass
1058,Student_265,Physics,49,Pass
1059,Student_265,Chemistry,99,Pass
1060,Student_265,English,81,Pass
1061,Student_266,Maths,80,Pass
1062,Student_266,Physics,55,Pass
1063,Student_266,Chemistry,97,Pass
1064,Student_266,English,77,Pass
1065,Student_267,Maths,71,Pass
1066,Student_267,Physics,55,Pass
1067,Student_267,Chemistry,26,Fail
1068,Student_267,English,66,Pass
1069,Student_268,Maths,49,Pass
1070,Student_268,Physics,75,Pass
1071,Student_268,Chemistry,56,Pass
1072,Student_268,English,45,Pass
1073,Student_269,Maths,29,Fail
1074,Student_269,Physics,88,Pass
1075,Student_269,Chemistry,28,Fail
1076,Student_269,English,60,Pass
1077,Student_270,Maths,50,Pass
1078,Student_270,Physics,31,Fail
1079,Student_270,Chemistry,52,Pass
1080,Student_270,English,33,Fail
1081,Student_271,Maths,53,Pass
1082,Student_271,Physics,96,Pass
1083,Student_271,Chemistry,47,Pass
1084,Student_271,English,21,Fail
1085,Student_272,Maths,52,Pass
1086,Student_272,Physics,95,Pass
1087,Student_272,Chemistry,37,Pass
1088,Student_272,English,28,Fail
1089,Student_273,Maths,25,Fail
1090,Student_273,Physics,100,Pass
1091,Student_273,Chemistry,20,Fail
1092,Student_273,English,79,Pass
1093,Student_274,Maths,89,Pass
1094,Student_274,Physics,50,Pass
1095,Student_274,Chemistry,66,Pass
1096,Student_274,English,33,Fail
1097,Student_275,Maths,90,Pass
1098,Student_275,Physics,60,Pass
1099,Student_275,Chemistry,75,Pass
1100,Student_275,English,55,Pass
1101,Student_276,Maths,99,Pass
1102,Student_276,Physics,88,Pass
1103,Student_276,Chemistry,77,Pass
1104,Student_276,English,50,Pass
1105,Student_277,Maths,62,Pass
1106,Student_277,Physics,69,Pass
1107,Student_277,Chemistry,29,Fail
1108,Student_277,English,67,Pass
1109,Student_278,Maths,89,Pass
1110,Student_278,Physics,51,Pass
1111,Student_278,Chemistry,83,Pass
1112,Student_278,English,66,Pass
1113,Student_279,Maths,25,Fail
1114,Student_279,Physics,32,Fail
1115,Student_279,Chemistry,61,Pass
1116,Student_279,English,20,Fail
1117,Student_280,Maths,71,Pass
1118,Student_280,Physics,55,Pass
1119,Student_280,Chemistry,86,Pass
1120,Student_280,English,30,Fail
1121,Student_281,Maths,60,Pass
1122,Student_281,Physics,89,Pass
1123,Student_281,Chemistry,49,Pass
1124,Student_281,English,47,Pass
1125,Student_282,Maths,56,Pass
1126,Student_282,Physics,22,Fail
1127,Student_282,Chemistry,43,Pass
1128,Student_282,English,63,Pass
1129,Student_283,Maths,73,Pass
1130,Student_283,Physics,80,Pass
1131,Student_283,Chemistry,70,Pass
1132,Student_283,English,82,Pass
1133,Student_284,Maths,70,Pass
1134,Student_284,Physics,92,Pass
1135,Student_284,Chemistry,95,Pass
1136,Student_284,English,38,Pass
1137,Student_285,Maths,21,Fail
1138,Student_285,Physics,52,Pass
1139,Student_285,Chemistry,55,Pass
1140,Student_285,English,32,Fail
1141,Student_286,Maths,72,Pass
1142,Student_286,Physics,37,Pass
1143,Student_286,Chemistry,26,Fail
1144,Student_286,English,73,Pass
1145,Student_287,Maths,66,Pass
1146,Student_287,Physics,22,Fail
1147,Student_287,Chemistry,96,Pass
1148,Student_287,English,49,Pass
1149,Student_288,Maths,47,Pass
1150,Student_288,Physics,28,Fail
1151,Student_288,Chemistry,97,Pass
1152,Student_288,English,93,Pass
1153,Student_289,Maths,73,Pass
1154,Student_289,Physics,22,Fail
1155,Student_289,Chemistry,72,Pass
1156,Student_289,English,46,Pass
1157,Student_290,Maths,38,Pass
1158,Student_290,Physics,61,Pass
1159,Student_290,Chemistry,41,Pass
1160,Student_290,English,56,Pass
1161,Student_291,Maths,23,Fail
1162,Student_291,Physics,39,Pass
1163,Student_291,Chemistry,57,Pass
1164,Student_291,English,38,Pass
1165,Student_292,Maths,74,Pass
1166,Student_292,Physics,78,Pass
1167,Student_292,Chemistry,26,Fail
1168,Student_292,English,76,Pass
1169,Student_293,Maths,94,Pass
1170,Student_293,Physics,75,Pass
1171,Student_293,Chemistry,61,Pass
1172,Student_293,English,21,Fail
1173,Student_294,Maths,29,Fail
1174,Student_294,Physics,64,Pass
1175,Student_294,Chemistry,28,Fail
1176,Student_294,English,20,Fail
1177,Student_295,Maths,92,Pass
1178,Student_295,Physics,44,Pass
1179,Student_295,Chemistry,35,Pass
1180,Student_295,English,89,Pass
1181,Student_296,Maths,55,Pass
1182,Student_296,Physics,70,Pass
1183,Student_296,Chemistry,88,Pass
1184,Student_296,English,53,Pass
1185,Student_297,Maths,66,Pass
1186,Student_297,Physics,48,Pass
1187,Student_297,Chemistry,95,Pass
1188,Student_297,English,90,Pass
1189,Student_298,Maths,32,Fail
1190,Student_298,Physics,58,Pass
1191,Student_298,Chemistry,73,Pass
1192,Student_298,English,52,Pass
1193,Student_299,Maths,81,Pass
1194,Student_299,Physics,68,Pass
1195,Student_299,Chemistry,38,Pass
1196,Student_299,English,96,Pass
1197,Student_300,Maths,23,Fail
1198,Student_300,Physics,66,Pass
1199,Student_300,Chemistry,37,Pass
1200,Student_300,English,67,Pass
1201,Student_301,Maths,86,Pass
1202,Student_301,Physics,95,Pass
1203,Student_301,Chemistry,97,Pass
1204,Student_301,English,51,Pass
1205,Student_302,Maths,32,Fail
1206,Student_302,Physics,32,Fail
1207,Student_302,Chemistry,89,Pass
1208,Student_302,English,46,Pass
1209,Student_303,Maths,51,Pass
1210,Student_303,Physics,38,Pass
1211,Student_303,Chemistry,93,Pass
1212,Student_303,English,64,Pass
1213,Student_304,Maths,99,Pass
1214,Student_304,Physics,70,Pass
1215,Student_304,Chemistry,38,Pass
1216,Student_304,English,63,Pass
1217,Student_305,Maths,82,Pass
1218,Student_305,Physics,47,Pass
1219,Student_305,Chemistry,26,Fail
1220,Student_305,English,66,Pass
1221,Student_306,Maths,63,Pass
1222,Student_306,Physics,70,Pass
1223,Student_306,Chemistry,77,Pass
1224,Student_306,English,58,Pass
1225,Student_307,Maths,94,Pass
1226,Student_307,Physics,37,Pass
1227,Student_307,Chemistry,70,Pass
1228,Student_307,English,22,Fail
1229,Student_308,Maths,81,Pass
1230,Student_308,Physics,37,Pass
1231,Student_308,Chemistry,22,Fail
1232,Student_308,English,62,Pass
1233,Student_309,Maths,41,Pass
1234,Student_309,Physics,86,Pass
1235,Student_309,Chemistry,95,Pass
1236,Student_309,English,82,Pass
1237,Student_310,Maths,50,Pass
1238,Student_310,Physics,21,Fail
1239,Student_310,Chemistry,20,Fail
1240,Student_310,English,34,Fail
1241,Student_311,Maths,61,Pass
1242,Student_311,Physics,44,Pass
1243,Student_311,Chemistry,91,Pass
1244,Student_311,English,41,Pass
1245,Student_312,Maths,74,Pass
1246,Student_312,Physics,95,Pass
1247,Student_312,Chemistry,47,Pass
1248,Student_312,English,45,Pass
1249,Student_313,Maths,91,Pass
1250,Student_313,Physics,63,Pass
1251,Student_313,Chemistry,89,Pass
1252,Student_313,English,82,Pass
1253,Student_314,Maths,100,Pass
1254,Student_314,Physics,87,Pass
1255,Student_314,Chemistry,83,Pass
1256,Student_314,English,24,Fail
1257,Student_315,Maths,82,Pass
1258,Student_315,Physics,70,Pass
1259,Student_315,Chemistry,68,Pass
1260,Student_315,English,88,Pass
1261,Student_316,Maths,57,Pass
1262,Student_316,Physics,65,Pass
1263,Student_316,Chemistry,48,Pass
1264,Student_316,English,75,Pass
1265,Student_317,Maths,92,Pass
1266,Student_317,Physics,51,Pass
1267,Student_317,Chemistry,28,Fail
1268,Student_317,English,65,Pass
1269,Student_318,Maths,20,Fail
1270,Student_318,Physics,44,Pass
1271,Student_318,Chemistry,20,Fail
1272,Student_318,English,50,Pass
1273,Student_319,Maths,49,Pass
1274,Student_319,Physics,30,Fail
1275,Student_319,Chemistry,70,Pass
1276,Student_319,English,52,Pass
1277,Student_320,Maths,84,Pass
1278,Student_320,Physics,25,Fail
1279,Student_320,Chemistry,100,Pass
1280,Student_320,English,53,Pass
1281,Student_321,Maths,42,Pass
1282,Student_321,Physics,90,Pass
1283,Student_321,Chemistry,60,Pass
1284,Student_321,English,85,Pass
1285,Student_322,Maths,85,Pass
1286,Student_322,Physics,61,Pass
1287,Student_322,Chemistry,72,Pass
1288,Student_322,English,51,Pass
1289,Student_323,Maths,99,Pass
1290,Student_323,Physics,87,Pass
1291,Student_323,Chemistry,86,Pass
1292,Student_323,English,47,Pass
1293,Student_324,Maths,33,Fail
1294,Student_324,Physics,31,Fail
1295,Student_324,Chemistry,53,Pass
1296,Student_324,English,94,Pass
1297,Student_325,Maths,77,Pass
1298,Student_325,Physics,79,Pass
1299,Student_325,Chemistry,42,Pass
1300,Student_325,English,50,Pass
1301,Student_326,Maths,26,Fail
1302,Student_326,Physics,67,Pass
1303,Student_326,Chemistry,43,Pass
1304,Student_326,English,95,Pass
1305,Student_327,Maths,75,Pass
1306,Student_327,Physics,54,Pass
1307,Student_327,Chemistry,82,Pass
1308,Student_327,English,22,Fail
1309,Student_328,Maths,40,Pass
1310,Student_328,Physics,75,Pass
1311,Student_328,Chemistry,78,Pass
1312,Student_328,English,57,Pass
1313,Student_329,Maths,45,Pass
1314,Student_329,Physics,92,Pass
1315,Student_329,Chemistry,86,Pass
1316,Student_329,English,25,Fail
1317,Student_330,Maths,85,Pass
1318,Student_330,Physics,77,Pass
1319,Student_330,Chemistry,64,Pass
1320,Student_330,English,30,Fail
1321,Student_331,Maths,35,Pass
1322,Student_331,Physics,95,Pass
1323,Student_331,Chemistry,55,Pass
1324,Student_331,English,65,Pass
1325,Student_332,Maths,66,Pass
1326,Student_332,Physics,46,Pass
1327,Student_332,Chemistry,84,Pass
1328,Student_332,English,60,Pass
1329,Student_333,Maths,20,Fail
1330,Student_333,Physics,97,Pass
1331,Student_333,Chemistry,79,Pass
1332,Student_333,English,48,Pass
1333,Student_334,Maths,41,Pass
1334,Student_334,Physics,60,Pass
1335,Student_334,Chemistry,72,Pass
1336,Student_334,English,79,Pass
1337,Student_335,Maths,31,Fail
1338,Student_335,Physics,64,Pass
1339,Student_335,Chemistry,20,Fail
1340,Student_335,English,20,Fail
1341,Student_336,Maths,60,Pass
1342,Student_336,Physics,42,Pass
1343,Student_336,Chemistry,20,Fail
1344,Student_336,English,73,Pass
1345,Student_337,Maths,100,Pass
1346,Student_337,Physics,62,Pass
1347,Student_337,Chemistry,74,Pass
1348,Student_337,English,47,Pass
1349,Student_338,Maths,53,Pass
1350,Student_338,Physics,42,Pass
1351,Student_338,Chemistry,90,Pass
1352,Student_338,English,92,Pass
1353,Student_339,Maths,41,Pass
1354,Student_339,Physics,58,Pass
1355,Student_339,Chemistry,87,Pass
1356,Student_339,English,68,Pass
1357,Student_340,Maths,33,Fail
1358,Student_340,Physics,42,Pass
1359,Student_340,Chemistry,61,Pass
1360,Student_340,English,62,Pass
1361,Student_341,Maths,28,Fail
1362,Student_341,Physics,21,Fail
1363,Student_341,Chemistry,28,Fail
1364,Student_341,English,28,Fail
1365,Student_342,Maths,59,Pass
1366,Student_342,Physics,25,Fail
1367,Student_342,Chemistry,44,Pass
1368,Student_342,English,69,Pass
1369,Student_343,Maths,92,Pass
1370,Student_343,Physics,44,Pass
1371,Student_343,Chemistry,83,Pass
1372,Student_343,English,23,Fail
1373,Student_344,Maths,61,Pass
1374,Student_344,Physics,48,Pass
1375,Student_344,Chemistry,28,Fail
1376,Student_344,English,86,Pass
1377,Student_345,Maths,46,Pass
1378,Student_345,Physics,52,Pass
1379,Student_345,Chemistry,48,Pass
1380,Student_345,English,38,Pass
1381,Student_346,Maths,69,Pass
1382,Student_346,Physics,56,Pass
1383,Student_346,Chemistry,22,Fail
1384,Student_346,English,86,Pass
1385,Student_347,Maths,69,Pass
1386,Student_347,Physics,36,Pass
1387,Student_347,Chemistry,26,Fail
1388,Student_347,English,68,Pass
1389,Student_348,Maths,67,Pass
1390,Student_348,Physics,57,Pass
1391,Student_348,Chemistry,37,Pass
1392,Student_348,English,98,Pass
1393,Student_349,Maths,65,Pass
1394,Student_349,Physics,90,Pass
1395,Student_349,Chemistry,59,Pass
1396,Student_349,English,49,Pass
1397,Student_350,Maths,81,Pass
1398,Student_350,Physics,27,Fail
1399,Student_350,Chemistry,47,Pass
1400,Student_350,English,24,Fail
1401,Student_351,Maths,73,Pass
1402,Student_351,Physics,69,Pass
1403,Student_351,Chemistry,75,Pass
1404,Student_351,English,72,Pass
1405,Student_352,Maths,98,Pass
1406,Student_352,Physics,51,Pass
1407,Student_352,Chemistry,56,Pass
1408,Student_352,English,95,Pass
1409,Student_353,Maths,79,Pass
1410,Student_353,Physics,56,Pass
1411,Student_353,Chemistry,73,Pass
1412,Student_353,English,29,Fail
1413,Student_354,Maths,27,Fail
1414,Student_354,Physics,27,Fail
1415,Student_354,Chemistry,47,Pass
1416,Student_354,English,100,Pass
1417,Student_355,Maths,99,Pass
1418,Student_355,Physics,88,Pass
1419,Student_355,Chemistry,58,Pass
1420,Student_355,English,45,Pass
1421,Student_356,Maths,50,Pass
1422,Student_356,Physics,96,Pass
1423,Student_356,Chemistry,96,Pass
1424,Student_356,English,97,Pass
1425,Student_357,Maths,82,Pass
1426,Student_357,Physics,23,Fail
1427,Student_357,Chemistry,76,Pass
1428,Student_357,English,66,Pass
1429,Student_358,Maths,52,Pass
1430,Student_358,Physics,21,Fail
1431,Student_358,Chemistry,49,Pass
1432,Student_358,English,68,Pass
1433,Student_359,Maths,81,Pass
1434,Student_359,Physics,22,Fail
1435,Student_359,Chemistry,38,Pass
1436,Student_359,English,37,Pass
1437,Student_360,Maths,71,Pass
1438,Student_360,Physics,82,Pass
1439,Student_360,Chemistry,30,Fail
1440,Student_360,English,73,Pass
1441,Student_361,Maths,76,Pass
1442,Student_361,Physics,20,Fail
1443,Student_361,Chemistry,63,Pass
1444,Student_361,English,52,Pass
1445,Student_362,Maths,25,Fail
1446,Student_362,Physics,36,Pass
1447,Student_362,Chemistry,43,Pass
1448,Student_362,English,24,Fail
1449,Student_363,Maths,40,Pass
1450,Student_363,Physics,21,Fail
1451,Student_363,Chemistry,81,Pass
1452,Student_363,English,44,Pass
1453,Student_364,Maths,85,Pass
1454,Student_364,Physics,58,Pass
1455,Student_364,Chemistry,47,Pass
1456,Student_364,English,91,Pass
1457,Student_365,Maths,24,Fail
1458,Student_365,Physics,69,Pass
1459,Student_365,Chemistry,80,Pass
1460,Student_365,English,53,Pass
1461,Student_366,Maths,73,Pass
1462,Student_366,Physics,61,Pass
1463,Student_366,Chemistry,75,Pass
1464,Student_366,English,79,Pass
1465,Student_367,Maths,43,Pass
1466,Student_367,Physics,26,Fail
1467,Student_367,Chemistry,57,Pass
1468,Student_367,English,79,Pass
1469,Student_368,Maths,28,Fail
1470,Student_368,Physics,27,Fail
1471,Student_368,Chemistry,88,Pass
1472,Student_368,English,25,Fail
1473,Student_369,Maths,86,Pass
1474,Student_369,Physics,83,Pass
1475,Student_369,Chemistry,70,Pass
1476,Student_369,English,31,Fail
1477,Student_370,Maths,91,Pass
1478,Student_370,Physics,100,Pass
1479,Student_370,Chemistry,32,Fail
1480,Student_370,English,31,Fail
1481,Student_371,Maths,45,Pass
1482,Student_371,Physics,100,Pass
1483,Student_371,Chemistry,25,Fail
1484,Student_371,English,23,Fail
1485,Student_372,Maths,96,Pass
1486,Student_372,Physics,73,Pass
1487,Student_372,Chemistry,87,Pass
1488,Student_372,English,75,Pass
1489,Student_373,Maths,73,Pass
1490,Student_373,Physics,37,Pass
1491,Student_373,Chemistry,71,Pass
1492,Student_373,English,63,Pass
1493,Student_374,Maths,32,Fail
1494,Student_374,Physics,44,Pass
1495,Student_374,Chemistry,35,Pass
1496,Student_374,English,57,Pass
1497,Student_375,Maths,23,Fail
1498,Student_375,Physics,94,Pass
1499,Student_375,Chemistry,60,Pass
1500,Student_375,English,82,Pass
1501,Student_376,Maths,78,Pass
1502,Student_376,Physics,34,Fail
1503,Student_376,Chemistry,43,Pass
1504,Student_376,English,65,Pass
1505,Student_377,Maths,20,Fail
1506,Student_377,Physics,42,Pass
1507,Student_377,Chemistry,66,Pass
1508,Student_377,English,99,Pass
1509,Student_378,Maths,38,Pass
1510,Student_378,Physics,45,Pass
1511,Student_378,Chemistry,95,Pass
1512,Student_378,English,39,Pass
1513,Student_379,Maths,96,Pass
1514,Student_379,Physics,61,Pass
1515,Student_379,Chemistry,44,Pass
1516,Student_379,English,82,Pass
1517,Student_380,Maths,64,Pass
1518,Student_380,Physics,48,Pass
1519,Student_380,Chemistry,90,Pass
1520,Student_380,English,40,Pass
1521,Student_381,Maths,24,Fail
1522,Student_381,Physics,25,Fail
1523,Student_381,Chemistry,56,Pass
1524,Student_381,English,47,Pass
1525,Student_382,Maths,48,Pass
1526,Student_382,Physics,94,Pass
1527,Student_382,Chemistry,48,Pass
1528,Student_382,English,66,Pass
1529,Student_383,Maths,38,Pass
1530,Student_383,Physics,79,Pass
1531,Student_383,Chemistry,75,Pass
1532,Student_383,English,87,Pass
1533,Student_384,Maths,71,Pass
1534,Student_384,Physics,71,Pass
1535,Student_384,Chemistry,68,Pass
1536,Student_384,English,75,Pass
1537,Student_385,Maths,23,Fail
1538,Student_385,Physics,66,Pass
1539,Student_385,Chemistry,63,Pass
1540,Student_385,English,33,Fail
1541,Student_386,Maths,77,Pass
1542,Student_386,Physics,83,Pass
1543,Student_386,Chemistry,75,Pass
1544,Student_386,English,51,Pass
1545,Student_387,Maths,71,Pass
1546,Student_387,Physics,51,Pass
1547,Student_387,Chemistry,33,Fail
1548,Student_387,English,88,Pass
1549,Student_388,Maths,71,Pass
1550,Student_388,Physics,92,Pass
1551,Student_388,Chemistry,85,Pass
1552,Student_388,English,86,Pass
1553,Student_389,Maths,53,Pass
1554,Student_389,Physics,35,Pass
1555,Student_389,Chemistry,40,Pass
1556,Student_389,English,55,Pass
1557,Student_390,Maths,44,Pass
1558,Student_390,Physics,87,Pass
1559,Student_390,Chemistry,99,Pass
1560,Student_390,English,82,Pass
1561,Student_391,Maths,96,Pass
1562,Student_391,Physics,50,Pass
1563,Student_391,Chemistry,43,Pass
1564,Student_391,English,95,Pass
1565,Student_392,Maths,90,Pass
1566,Student_392,Physics,50,Pass
1567,Student_392,Chemistry,52,Pass
1568,Student_392,English,83,Pass
1569,Student_393,Maths,30,Fail
1570,Student_393,Physics,42,Pass
1571,Student_393,Chemistry,62,Pass
1572,Student_393,English,67,Pass
1573,Student_394,Maths,69,Pass
1574,Student_394,Physics,65,Pass
1575,Student_394,Chemistry,97,Pass
1576,Student_394,English,65,Pass
1577,Student_395,Maths,33,Fail
1578,Student_395,Physics,75,Pass
1579,Student_395,Chemistry,91,Pass
1580,Student_395,English,90,Pass
1581,Student_396,Maths,74,Pass
1582,Student_396,Physics,21,Fail
1583,Student_396,Chemistry,56,Pass
1584,Student_396,English,78,Pass
1585,Student_397,Maths,79,Pass
1586,Student_397,Physics,72,Pass
1587,Student_397,Chemistry,88,Pass
1588,Student_397,English,61,Pass
1589,Student_398,Maths,53,Pass
1590,Student_398,Physics,58,Pass
1591,Student_398,Chemistry,21,Fail
1592,Student_398,English,33,Fail
1593,Student_399,Maths,24,Fail
1594,Student_399,Physics,47,Pass
1595,Student_399,Chemistry,35,Pass
1596,Student_399,English,48,Pass
1597,Student_400,Maths,25,Fail
1598,Student_400,Physics,36,Pass
1599,Student_400,Chemistry,79,Pass
1600,Student_400,English,84,Pass
1601,Student_401,Maths,28,Fail
1602,Student_401,Physics,47,Pass
1603,Student_401,Chemistry,21,Fail
1604,Student_401,English,28,Fail
1605,Student_402,Maths,74,Pass
1606,Student_402,Physics,79,Pass
1607,Student_402,Chemistry,31,Fail
